% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Flux21 (1/(m^2*s))       Flux22 (1/(m^2*s))       Flux23 (1/(m^2*s))       Flux24 (1/(m^2*s))       Flux25 (1/(m^2*s))       Flux26 (1/(m^2*s))       Flux27 (1/(m^2*s))       Flux28 (1/(m^2*s))       Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.51                      0.13                     0                        7.559951782918253E-4     0.006797509636946087     0.004929423711293556     0.03142989853363193      0.2085094407747965       0.30149126274483545      0.08752566694821592      8.319178752843905E-6     4.608536451366722E-6     7.374194613419479E-5     4.6622305398306296E-5    2.9786521855108574E-5    -2.6775666177489302E-5   -4.014988401856445E-5    -9.152445988673892E-6    -2.3071266407633134E-7   -4.723430391657766E-7    -1.3226961161889632E-7   -1.3027781888375122E-7   -8.961686672916453E-9    -4.922117774489038E-10
0.53                      0.13                     0                        6.900573218927119E-4     0.00640613750581439      0.004619692432324002     0.030854149641856145     0.20435770927588237      0.295769205743942        0.08589736314171649      1.1664951549672609E-5    1.4948146095414134E-5    6.130141585659913E-5     3.983297162030709E-5     5.580281973818944E-6     1.1512938403553035E-5    -1.912537934133639E-5    -8.231366499033729E-6    1.947421250063565E-7     3.986997746628708E-7     1.116473833092539E-7     1.099661320811634E-7     7.56446514677446E-9      4.1547076697030297E-10
0.55                      0.13                     0                        6.333635626768753E-4     0.005808349628963181     0.004210467895467837     0.03008197730705357      0.20027207788719886      0.28995452477822803      0.08421956838042555      1.0238043839345107E-5    1.2081816283298227E-5    5.7045586043769414E-5    3.6960638634632684E-5    1.0431471920498233E-5    4.524003602090531E-6     -1.683572927602182E-5    -6.435091832698328E-6    2.663000533975578E-8     5.452018728811289E-8     1.5267217678754083E-8    1.5037315036066685E-8    1.034402532294565E-9     5.681353606760951E-11
0.5700000000000001        0.13                     0                        5.787534185533142E-4     0.005242501068983798     0.003821873887450614     0.0293055534279007       0.19606218515673485      0.28395819438241743      0.08248862725525617      8.930705962176508E-6     9.67169556381904E-6      5.2714667453758655E-5    3.4098839952365803E-5    1.3966114304502822E-5    -4.453526182125196E-7    -1.4220346633650714E-5   -4.811600281692007E-6    -9.024645440461418E-8    -1.8476352270505576E-7   -5.173909079447604E-8    -5.095997347564413E-8    -3.505487880146078E-9    -1.9253545490792878E-10
0.59                      0.13                     0                        5.262268895220288E-4     0.004708591825876242     0.0034539104082723345    0.028524878004397555     0.19172803108449038      0.27778021455651053      0.08070453976620842      7.742937918166821E-6     7.71778393697658E-6      4.83086600865669E-5      3.124757557350646E-5     1.6184209125832705E-5    -3.3951302573561044E-6   -1.1279231414223086E-5   -3.360891846014777E-6    -1.55887254226753E-7     -3.1915135531663446E-7   -8.937154211043623E-8    -8.80257334539689E-8     -6.055206090547455E-9    -3.325762059563112E-10
0.61                      0.13                     0                        4.757839755830187E-4     0.004206621899640507     0.003106577457932995     0.027739951036544135     0.18726961567046546      0.27142058530050706      0.07886730591328223      6.6747397073160356E-6    6.220081402770832E-6     4.382756394219411E-5     2.8406845498054638E-5    1.708575638448791E-5     -4.325329315340255E-6    -8.012383617738907E-6    -2.082966525666624E-6    -1.7029239412666152E-7   -3.486433105466248E-7    -9.763013626912696E-8    -9.615996489890806E-8    -6.614752098909598E-9    -3.6330871707753966E-10
0.63                      0.13                     0                        4.2742467673628423E-4    0.0037365912902765984    0.0027798750364325985    0.026950772524340437     0.18268693891466004      0.26487930661440706      0.07697692569647765      5.726111329624158E-6     5.178587961201809E-6     3.9271379020640296E-5    2.557664972601036E-5     1.6670756080468417E-5    -3.2359497921649504E-6   -4.4198032441982006E-6   -9.778243206475545E-7    -1.3346187410433916E-7   -2.7323938839502565E-7   -7.651487327054787E-8    -7.536266781046126E-8    -5.184125905232484E-9    -2.847329882716127E-10
0.65                      0.13                     0                        3.8411767066452696E-4    0.003333411380697809     0.0024962457248470923    0.026170266397522023     0.1779822215849375       0.2581548971255189       0.07503243137322195      4.996850369091999E-6     4.844056338235512E-6     3.474960663350397E-5     2.2846307447912958E-5    1.4219205372604863E-5    9.894438004548167E-7     -5.099778032531352E-7    -1.8448758844770728E-7   -1.1582109139693986E-7   -2.3712303149439514E-7   -6.640125646194018E-8    -6.540134772548399E-8    -4.498896215212475E-9    -2.470974252358267E-10
0.67                      0.13                     0                        3.5016185778661456E-4    0.0030619527062634745    0.0022957588538528354    0.0254149988241395       0.17307076342736555      0.2511252211667779       0.07299813433030114      4.763555826809506E-6     6.105303005773754E-6     2.9977050304037545E-5    2.0175514098668295E-5    6.949813544677325E-6     1.2778796366473896E-5    4.411067768418331E-6     -4.403003377429174E-8    -3.472656196482172E-8    -7.109644320528341E-8    -1.990904522877348E-8    -1.960924324731304E-8    -1.3489011052006503E-9   -7.408705914704013E-11
0.01                      0.15000000000000002      0                        0.0018325581291587028    0.048529518671966185     0.02911382370987891      0.0689722045722949       0.24973593760303622      0.3655116992353332       0.10820359971890561      8.425470833323074E-4     7.908643809077031E-4     4.964541452414583E-4     6.166255332817327E-5     -3.372423394337765E-5    3.0487361288851673E-4    1.3982760260082585E-4    -2.3042545478693777E-5   -3.3588795688168355E-7   -6.876706963956986E-7    -1.9256753755617824E-7   -1.8966774358510108E-7   -1.3047062842566007E-8   -7.165970231513399E-10
0.03                      0.15000000000000002      0                        0.0017910595004835583    0.04818965218925604      0.02898788093556981      0.0685589770071345       0.2508886905039027       0.3668993216168849       0.10855455264271517      8.456323521057393E-4     7.937806298642089E-4     4.982796957610454E-4     6.188798924362987E-5     -3.381438269856003E-5    3.059337513810356E-4     1.402714173235714E-4     -2.3143081726273825E-5   -8.799055101695805E-8    -1.8014496279003803E-7   -5.0445761422507426E-8   -4.968611980951391E-8    -3.4178607036948585E-9   -1.8772261890416295E-10
0.05                      0.15000000000000002      0                        0.0017676191868298895    0.047283592684175535     0.028567105246074746     0.06740761537417449      0.25227535105100074      0.3683807309884288       0.10885371116557285      8.422539897624281E-4     7.907021630580989E-4     4.964098557205395E-4     6.16884991051447E-5      -3.3654930227667776E-5   3.0477647336691124E-4    1.3968798763047403E-4    -2.3070014615198006E-5   -5.056668345277535E-7    -1.0352626735182335E-6   -2.899032702834811E-7    -2.855377382419327E-7    -1.9641868165606736E-8   -1.0788101832915385E-9
0.06999999999999999       0.15000000000000002      0                        0.001706614931494388     0.04626659625714489      0.028171497668886016     0.06577279846521764      0.2560730978760252       0.37240031990600747      0.10977985927835626      8.483950970784422E-4     7.965460003097185E-4     5.000773503127725E-4     6.214762226418344E-5     -3.376524263989561E-5    3.0679260013482634E-4    1.4052142056529456E-4    -2.3276035339455363E-5   1.7735315838707717E-7    3.630989662989872E-7     1.0167813489198867E-7    1.0014700640433205E-7    6.889016874215718E-9     3.783724386148069E-10
0.09                      0.15000000000000002      0                        0.0016347434032948586    0.044689486145098774     0.027535233575302888     0.06318443617257845      0.2612687677287921       0.37720921333770435      0.11076588564702693      8.526986887540987E-4     8.007136532552986E-4     5.027382589320731E-4     6.250001560306065E-5     -3.3721196312292436E-5   3.080515187446196E-4     1.4105524989643504E-4    -2.3420954373454647E-5   -1.987287267183912E-7    -4.06861630780067E-7     -1.1393293734349465E-7   -1.1221726891355807E-7   -7.719318698381615E-9    -4.23975945142977E-10
0.11                      0.15000000000000002      0                        0.0021381705905521024    0.041911645603809076     0.02624313164449027      0.05848001161395759      0.269486108091221        0.384316223199754        0.11201579665551419      6.583441139365573E-4     5.05840901629667E-4      4.8273416471038104E-4    1.1375210179981801E-4    2.1411944030655492E-4    -1.0603011975062755E-4   -9.158443779218075E-5    -2.7249845598752826E-5   -2.395808910579348E-7    -4.904991525342071E-7    -1.3735384461191832E-7   -1.3528549053955193E-7   -9.306159620995017E-9    -5.111316134401833E-10
0.13                      0.15000000000000002      0                        0.0028452423010228755    0.038680895463994995     0.024610118078303933     0.05385283985486528      0.2770012636218507       0.3914664476095946       0.11332078390919341      3.6552191952281775E-4    1.0478771686431505E-4    4.4055731421136814E-4    1.7902866652684424E-4    4.927377367715265E-4     -5.892402275928366E-4    -3.8927647702464074E-4   -3.7655430384651425E-5   1.783291240197716E-7     3.650970818983793E-7     1.022376646243798E-7     1.0069811041261007E-7    6.926926792332946E-9     3.8045460337468585E-10
0.15000000000000002       0.15000000000000002      0                        0.0030561710949565213    0.036068220324285645     0.023231585946119845     0.05141243134135048      0.2808157302507129       0.3963363533080615       0.11441410113484847      2.0594291865345878E-4    -3.941086482005762E-5    3.98875993382647E-4      1.951281332316021E-4     4.820864144783695E-4     -6.110706951466971E-4    -4.6286761355136336E-4   -5.189761328823158E-5    9.776334295173997E-7     2.0015301159867416E-6    5.60485895066139E-7      5.520457724992069E-7     3.797470117810707E-8     2.085722905427596E-9
0.17                      0.15000000000000002      0                        0.0028005261751055124    0.033867417026332725     0.022026290164075257     0.050928412290503974     0.28127507286785686      0.3991609979220979       0.11531917475767203      1.6748540435979574E-4    4.664097722881046E-5     3.598172517074045E-4     1.6822980075401457E-4    2.0969486948843805E-4    -2.1808503606322345E-4   -3.3884687835577295E-4   -7.032169149295402E-5    7.621219017550003E-7     1.5603086927671113E-6    4.3693122939292524E-7    4.3035166483677986E-7    2.9603479797866008E-8    1.6259418502118156E-9
0.19                      0.15000000000000002      0                        0.002566618321661047     0.03205953547823749      0.020933671545251577     0.05071650966743842      0.28041204736560355      0.39989264761339605      0.11568354424258401      1.6282406832178773E-4    1.296688874661316E-4     3.189917013582328E-4     1.4215833547492662E-4    1.4222002389675216E-5    6.070737177868619E-5     -2.1745611051469151E-4   -7.538480922933919E-5    1.4887700429914339E-6    3.0479911865300998E-6    8.535250380151375E-7     8.406721616123457E-7     5.782903468575706E-8     3.1762025375037517E-9
0.21000000000000002       0.15000000000000002      0                        0.0025421738428286476    0.03004968564162316      0.019765409536070477     0.0495326189042047       0.28063629667581974      0.4003406643896689       0.11577706608419676      1.2541035376854314E-4    8.95816741659009E-5      3.025495261526069E-4     1.439920743637253E-4     4.828581163587978E-5     -1.358622025925891E-5    -2.2734961536592982E-4   -6.947190083483755E-5    9.707646571167708E-7     1.98746752933143E-6      5.565479670752023E-7     5.481671441181189E-7     3.7707894038028956E-8    2.0710687871296644E-9
0.23                      0.15000000000000002      0                        0.0024901901054122278    0.028088609934596366     0.018608518023710177     0.048441060962632315     0.2803301835794487       0.4001242872884783       0.11570020099104304      9.613782264916219E-5     5.8975499458158416E-5    2.858317387660681E-4     1.435080249944182E-4     7.327269206947409E-5     -6.963477187590677E-5    -2.2992937819830557E-4   -6.361942552391092E-5    5.386406741519266E-7     1.1027707302753342E-6    3.0880746428659035E-7    3.041572618977241E-7     2.0922687405841756E-8    1.149157913337947E-9
